               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.031941,            0.015172,                   0,             0.99988,                   1,               0.995,             0.74822,             0.01213,           0.0064927,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.032559,            0.014919,                   0,                   1,             0.99991,               0.995,             0.77553,            0.011816,           0.0073911,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.032569,            0.015107,                   0,             0.99946,                   1,               0.995,             0.74855,            0.013854,           0.0089017,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.032218,            0.015235,                   0,             0.99987,                   1,               0.995,             0.72259,            0.016803,           0.0085246,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.031893,            0.014938,                   0,             0.99996,                   1,               0.995,               0.796,            0.012243,           0.0072776,                   0,            0.002971,            0.002971,            0.002971
                  73,             0.03155,            0.014834,                   0,             0.99979,                   1,               0.995,              0.7733,            0.012592,           0.0082643,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.031585,            0.014895,                   0,             0.99998,                   1,               0.995,             0.82173,            0.010189,           0.0063336,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.031993,            0.014865,                   0,             0.99986,                   1,               0.995,             0.74843,            0.012825,           0.0074579,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.031101,            0.014795,                   0,             0.99991,                   1,               0.995,              0.8955,            0.010548,            0.008033,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.030872,            0.014901,                   0,             0.99996,                   1,               0.995,             0.82234,            0.011663,           0.0081604,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.031156,            0.014783,                   0,             0.99997,                   1,               0.995,             0.70025,            0.015081,           0.0084377,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.030579,            0.014479,                   0,             0.99991,                   1,               0.995,             0.74832,            0.013857,           0.0088068,                   0,            0.002278,            0.002278,            0.002278
                  80,             0.03082,            0.014354,                   0,             0.99971,                   1,               0.995,             0.77458,            0.013245,           0.0062886,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.029887,            0.014399,                   0,             0.99982,                   1,               0.995,             0.77621,            0.013385,           0.0072286,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.030546,            0.014481,                   0,                   1,             0.99953,               0.995,              0.7784,            0.013177,           0.0084936,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.030879,            0.014498,                   0,                   1,             0.99996,               0.995,              0.8955,            0.010219,           0.0057343,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.030312,            0.014367,                   0,              0.9996,                   1,               0.995,             0.82225,           0.0096578,           0.0060711,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.029539,            0.014685,                   0,             0.99985,                   1,               0.995,             0.72275,            0.015114,            0.009336,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.029572,            0.014301,                   0,             0.99968,                   1,               0.995,             0.84833,            0.011308,           0.0067602,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.029571,            0.013988,                   0,                   1,             0.99971,               0.995,               0.796,            0.012853,           0.0076148,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.028957,            0.014098,                   0,             0.99962,                   1,               0.995,               0.796,            0.010155,           0.0061216,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.029518,            0.013872,                   0,              0.9996,                   1,               0.995,             0.82186,            0.011891,           0.0075324,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.028968,            0.013842,                   0,              0.9998,                   1,               0.995,               0.796,            0.011935,           0.0088784,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.028916,            0.013889,                   0,             0.99996,                   1,               0.995,              0.8955,           0.0094317,            0.005896,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.028972,            0.013691,                   0,             0.99967,                   1,               0.995,             0.74992,             0.01124,           0.0063413,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.028992,            0.014147,                   0,             0.99996,                   1,               0.995,              0.7777,            0.012272,           0.0068305,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.028902,            0.013975,                   0,                   1,             0.99986,               0.995,              0.7777,             0.01192,           0.0072779,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.028391,            0.013778,                   0,             0.99965,                   1,               0.995,               0.749,            0.011935,           0.0070696,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.028342,            0.013984,                   0,             0.99982,                   1,               0.995,             0.77585,            0.012269,           0.0063401,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.028431,            0.013728,                   0,             0.99974,                   1,               0.995,             0.82288,            0.010542,           0.0062171,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.027984,            0.013634,                   0,                   1,             0.99983,               0.995,             0.77621,            0.012135,           0.0069076,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.027917,            0.013455,                   0,             0.99974,                   1,               0.995,              0.7511,            0.011667,           0.0067957,                   0,            0.000298,            0.000298,            0.000298
